# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-6.470485,2.177701,4.768642,0.000000,24.889556,0.330151,3.993591,-0.050706
-6.535058,2.101404,4.767579,0.000000,24.989514,0.325871,4.026374,-0.050683
-6.597124,2.023031,4.766517,0.000000,25.089472,0.321567,4.058754,-0.050661
-6.656624,1.942724,4.765454,0.000000,25.189430,0.316049,4.090615,-0.050661
-6.713566,1.860565,4.764391,0.000000,25.289388,0.310990,4.121953,0.015121
-6.767925,1.776677,4.764709,0.000000,25.389346,0.306749,4.152821,0.122107
-6.819684,1.691167,4.767270,0.000000,25.489304,0.302972,4.183292,0.208730
-6.868829,1.604129,4.771644,0.000000,25.589262,0.299569,4.213402,0.279162
-6.915349,1.515652,4.777489,0.000000,25.689220,0.296532,4.243195,0.313227
-6.959220,1.425847,4.784038,0.000000,25.789178,0.293773,4.272693,-0.478739
-7.000441,1.334779,4.774024,0.000000,25.889136,0.292886,4.301995,-0.539517
-7.038974,1.242550,4.762715,0.000000,25.989094,0.292781,4.331264,-0.583266
-7.074790,1.149239,4.750457,0.000000,26.089052,0.292718,4.360531,-0.628312
-7.107866,1.054905,4.737218,0.000000,26.189011,0.292282,4.389769,-0.687307
-7.138166,0.959665,4.722693,0.000000,26.288969,0.292097,4.418971,-0.744576
-7.165679,0.863560,4.706908,0.000000,26.388927,0.292304,4.448178,-0.796187
-7.190368,0.766703,4.689969,0.000000,26.488885,0.292827,4.477420,-0.843633
-7.212211,0.669172,4.671954,0.000000,26.588843,0.293539,4.506725,-0.889899
-7.231187,0.571022,4.652875,0.000000,26.688801,0.294295,4.536106,-0.939162
-7.247263,0.472384,4.632655,0.000000,26.788759,0.295304,4.565567,-0.986115
-7.260425,0.373286,4.611329,0.000000,26.888717,0.296453,4.595145,-1.033858
-7.270643,0.273857,4.588864,0.000000,26.988675,0.297861,4.624846,-1.079598
-7.277896,0.174173,4.565286,0.000000,27.088633,0.299540,4.654699,-1.123093
-7.282162,0.074297,4.540629,0.000000,27.188591,0.301468,4.684738,-1.164958
-7.283416,-0.025631,4.514911,0.000000,27.288549,0.303651,-1.568211,-1.204870
-7.281636,-0.125585,4.488157,0.000000,27.388507,0.305935,-1.537741,-1.246988
-7.276802,-0.225419,4.460298,0.000000,27.488465,0.308499,-1.507036,-1.287491
-7.268892,-0.325053,4.431350,0.000000,27.588423,0.311420,-1.476059,-1.324851
-7.257883,-0.424409,4.401364,0.000000,27.688381,0.314736,-1.444764,-1.358115
-7.243757,-0.523342,4.370412,0.000000,27.788339,0.318317,-1.413132,-1.391836
-7.226486,-0.621803,4.338461,0.000000,27.888297,0.323013,-1.381083,-1.406260
-7.206047,-0.719641,4.305939,0.000000,27.988256,0.328116,-1.348544,-1.416228
-7.182411,-0.816755,4.272937,0.000000,28.088214,0.333461,-1.315482,-1.425557
-7.155550,-0.913036,4.239457,0.000000,28.188172,0.339147,-1.281867,-1.432416
-7.125444,-1.008338,4.205548,0.000000,28.288130,0.345203,-1.247670,-1.430189
-7.092064,-1.102556,4.171416,0.000000,28.388088,0.351985,-1.212829,-1.420152
-7.055392,-1.195536,4.137246,0.000000,28.488046,0.359158,-1.177290,-1.409600
-7.015407,-1.287137,4.103048,0.000000,28.588004,0.366559,-1.141022,-1.395566
-6.972092,-1.377214,4.068907,0.000000,28.687962,0.374346,-1.103997,-1.376900
-6.925434,-1.465614,4.034940,0.000000,28.787920,0.382579,-1.066168,-1.339043
-6.875437,-1.552150,4.001630,0.000000,28.887878,0.392021,-1.027464,-1.292926
-6.822081,-1.636673,3.969202,0.000000,28.987836,0.402030,-0.987781,-1.240000
-6.765378,-1.718975,3.937851,0.000000,29.087794,0.412488,-0.947079,-1.176323
-6.705332,-1.798868,3.907877,0.000000,29.187752,0.423574,-0.905302,-1.102153
-6.641938,-1.876171,3.879583,0.000000,29.287710,0.435207,-0.862376,-0.999420
-6.575281,-1.950599,3.853747,0.000000,29.387668,0.448336,-0.818241,-0.877429
